suburb,address,price,sold_date,property_type,bedrooms,bathrooms,parking,land_size,collected_at
MOUNT AUSTIN,"11 Gowrie Parade, Mount Austin NSW 2650",445000,2025-01-16,house,3.0,1.0,3.0,626.0,2025-03-18T04:41:20.436142
MOUNT AUSTIN,"23 Adjin Street, Mount Austin NSW 2650",540000,2025-01-13,house,3.0,1.0,2.0,763.0,2025-03-18T04:41:20.436142
MOUNT BURRELL,"434 Mount Burrell Road, Mount Burrell NSW 2484",460000,2025-01-31,acreage-semi-rural,2.0,1.0,,635600.0,2025-03-18T04:41:20.438172
MOUNT COLAH,"35 Amaroo Avenue, Mount Colah NSW 2079",1545000,2025-03-15,house,3.0,1.0,2.0,807.0,2025-03-18T04:41:20.439720
MOUNT COLAH,"9A Varna Street, Mount Colah NSW 2079",1435000,2025-03-14,house,4.0,2.0,2.0,745.0,2025-03-18T04:41:20.439720
MOUNT COLAH,"11/2a Rupert Street, Mount Colah NSW 2079",1410000,2025-03-08,townhouse,4.0,3.0,2.0,235.0,2025-03-18T04:41:20.439720
MOUNT COLAH,"49A Parklands Road, Mount Colah NSW 2079",1355000,2025-02-28,house,3.0,2.0,2.0,,2025-03-18T04:41:20.439720
MOUNT COLAH,"73/1 Cowan Road, Mount Colah NSW 2079",632000,2025-02-28,unit,2.0,2.0,1.0,,2025-03-18T04:41:20.439720
MOUNT COLAH,"8 Andrew Close, Mount Colah NSW 2079",1890000,2025-02-27,house,4.0,2.0,2.0,,2025-03-18T04:41:20.439720
MOUNT COLAH,"29 Lady Street, Mount Colah NSW 2079",1960000,2025-02-26,house,3.0,2.0,2.0,809.0,2025-03-18T04:41:20.439720
MOUNT COLAH,"3/3-5 Rupert Street, Mount Colah NSW 2079",1590000,2025-02-24,townhouse,4.0,2.0,2.0,,2025-03-18T04:41:20.439720
MOUNT COLAH,"2/522-524 Pacific Highway, Mount Colah NSW 2079",545000,2025-02-21,apartment,1.0,1.0,1.0,,2025-03-18T04:41:20.439720
MOUNT COLAH,"5 Lady Street, Mount Colah NSW 2079",2060000,2025-02-20,house,4.0,2.0,2.0,,2025-03-18T04:41:20.439720
MOUNT COLAH,"26 Bimbil Avenue, Mount Colah NSW 2079",1460000,2025-02-19,house,3.0,1.0,2.0,,2025-03-18T04:41:20.439720
MOUNT COLAH,"5 Jessica Place, Mount Colah NSW 2079",1810000,2025-02-15,house,4.0,2.0,2.0,,2025-03-18T04:41:20.439720
MOUNT COLAH,"6/2A Rupert Street, Mount Colah NSW 2079",1085000,2025-02-15,townhouse,3.0,2.0,2.0,,2025-03-18T04:41:20.439720
MOUNT COLAH,"7 Murralong Road, Mount Colah NSW 2079",1455000,2025-02-10,house,3.0,1.0,2.0,923.0,2025-03-18T04:41:20.439720
MOUNT COLAH,"23 Amaroo Avenue, Mount Colah NSW 2079",1780000,2025-01-30,house,4.0,2.0,2.0,803.0,2025-03-18T04:41:20.439720
MOUNT COLAH,"6/2 Cowan Road, Mount Colah NSW 2079",660000,2025-01-27,apartment,2.0,2.0,1.0,,2025-03-18T04:41:20.439720
MOUNT COLAH,"19 Kalang Road, Mount Colah NSW 2079",1885000,2025-01-24,house,5.0,2.0,2.0,804.0,2025-03-18T04:41:20.439720
MOUNT COLAH,"53/2-4 Werombi Road, Mount Colah NSW 2079",650000,2025-01-23,apartment,2.0,2.0,1.0,,2025-03-18T04:41:20.439720
MOUNT COLAH,"32A Rupert Street, Mount Colah NSW 2079",1750000,2025-01-21,house,4.0,3.0,2.0,,2025-03-18T04:41:20.439720
MOUNT DRUITT,"4/16 Meacher Street, Mount Druitt NSW 2770",670000,2025-03-15,townhouse,3.0,1.0,2.0,229.0,2025-03-18T04:41:32.872331
MOUNT DRUITT,"12/1-5 Durham Street, Mount Druitt NSW 2770",412000,2025-03-13,unit,2.0,2.0,1.0,117.0,2025-03-18T04:41:32.872331
MOUNT DRUITT,"15/334 Woodstock Avenue, Mount Druitt NSW 2770",435000,2025-03-12,unit,3.0,1.0,1.0,,2025-03-18T04:41:32.872331
MOUNT DRUITT,"51 Frank Street, Mount Druitt NSW 2770",1190000,2025-03-01,house,4.0,1.0,1.0,1001.0,2025-03-18T04:41:32.872331
MOUNT DRUITT,"81A Miller Street, Mount Druitt NSW 2770",560000,2025-02-28,residential land,,,,537.0,2025-03-18T04:41:32.872331
MOUNT DRUITT,"40B George Street, Mount Druitt NSW 2770",1055000,2025-02-26,house,4.0,2.0,2.0,507.0,2025-03-18T04:41:32.872331
MOUNT DRUITT,"1/51-57 Meacher Street, Mount Druitt NSW 2770",715000,2025-02-26,townhouse,3.0,1.0,1.0,432.0,2025-03-18T04:41:32.872331
MOUNT DRUITT,"24A Meacher Street, Mount Druitt NSW 2770",750000,2025-02-24,house,3.0,1.0,1.0,,2025-03-18T04:41:32.872331
MOUNT DRUITT,"11 Austral Street, Mount Druitt NSW 2770",1150000,2025-02-21,house,4.0,2.0,4.0,664.0,2025-03-18T04:41:32.872331
MOUNT DRUITT,"26/5-7 The Avenue, Mount Druitt NSW 2770",450000,2025-02-21,unit,2.0,2.0,1.0,,2025-03-18T04:41:32.872331
MOUNT DRUITT,"46 Paull Street, Mount Druitt NSW 2770",1700000,2025-02-14,residential land,,,,969.0,2025-03-18T04:41:32.872331
MOUNT DRUITT,"16/10 Hythe Street, Mount Druitt NSW 2770",405000,2025-02-14,unit,2.0,1.0,1.0,,2025-03-18T04:41:32.872331
MOUNT DRUITT,"38/2 Hythe Street, Mount Druitt NSW 2770",395000,2025-02-14,apartment,2.0,1.0,1.0,,2025-03-18T04:41:32.872331
MOUNT DRUITT,"9/26 Hythe Street, Mount Druitt NSW 2770",378000,2025-02-14,unit,2.0,1.0,1.0,,2025-03-18T04:41:32.872331
MOUNT DRUITT,"6/38 Luxford Road, Mount Druitt NSW 2770",315000,2025-02-12,unit,2.0,1.0,1.0,,2025-03-18T04:41:32.872331
MOUNT DRUITT,"86C & 86D Frank Street, Mount Druitt NSW 2770",1160000,2025-02-10,duplex-semi-detached,4.0,4.0,2.0,,2025-03-18T04:41:32.872331
MOUNT DRUITT,"54/502 Carlisle Avenue, Mount Druitt NSW 2770",415000,2025-02-06,apartment,2.0,1.0,1.0,,2025-03-18T04:41:32.872331
MOUNT DRUITT,"2/17 O'Brien Street, Mount Druitt NSW 2770",610000,2025-02-05,villa,3.0,1.0,1.0,,2025-03-18T04:41:32.872331
MOUNT DRUITT,"10/10 Hythe Street, Mount Druitt NSW 2770",450000,2025-02-05,apartment,2.0,1.0,1.0,,2025-03-18T04:41:32.872331
MOUNT DRUITT,"30 Paull Street, Mount Druitt NSW 2770",1100000,2025-02-04,house,4.0,1.0,1.0,,2025-03-18T04:41:32.872331
MOUNT DRUITT,"14/26A Hythe Street, Mount Druitt NSW 2770",460000,2025-02-04,apartment,3.0,1.0,1.0,,2025-03-18T04:41:32.872331
MOUNT DRUITT,"28 & 28a George Street, Mount Druitt NSW 2770",1650000,2025-02-01,house,7.0,4.0,4.0,,2025-03-18T04:41:32.872331
MOUNT DRUITT,"214/7-9 Durham Street, Mount Druitt NSW 2770",359000,2025-01-31,unit,1.0,1.0,1.0,,2025-03-18T04:41:32.872331
MOUNT DRUITT,"1/82 Palmerston Road, Mount Druitt NSW 2770",610000,2025-01-28,townhouse,3.0,2.0,1.0,,2025-03-18T04:41:32.872331
MOUNT DRUITT,"11/36 Luxford Road, Mount Druitt NSW 2770",325000,2025-01-23,unit,2.0,1.0,1.0,,2025-03-18T04:41:32.872331
MOUNT DRUITT,"40A O'brien Street, Mount Druitt NSW 2770",1056250,2025-01-22,house,4.0,2.0,2.0,450.0,2025-03-18T04:41:32.872331
MOUNT DRUITT,"65/5-7 The Avenue, Mount Druitt NSW 2770",365000,2025-01-17,unit,1.0,1.0,1.0,,2025-03-18T04:41:32.872331
MOUNT DRUITT,"7/19 Plunkett Crescent, Mount Druitt NSW 2770",685000,2025-01-15,villa,3.0,1.0,1.0,330.0,2025-03-18T04:41:32.872331
MOUNT DRUITT,"8/28 O'Brien Street, Mount Druitt NSW 2770",665000,2025-01-14,townhouse,3.0,1.0,1.0,,2025-03-18T04:41:32.872331
MOUNT DRUITT,"1/34-36 Durham Street, Mount Druitt NSW 2770",655000,2025-01-14,townhouse,3.0,1.0,2.0,239.0,2025-03-18T04:41:32.872331
MOUNT DRUITT,"7/38 Hythe Street, Mount Druitt NSW 2770",475000,2025-01-14,villa,2.0,1.0,1.0,134.0,2025-03-18T04:41:32.872331
MOUNT DRUITT,"39 George Street, Mount Druitt NSW 2770",1390000,2025-01-14,house,4.0,2.0,3.0,1012.0,2025-03-18T04:41:32.872331
MOUNT DRUITT,"8/14 Luxford Road, Mount Druitt NSW 2770",325000,2025-01-07,apartment,2.0,1.0,1.0,,2025-03-18T04:41:32.872331
MOUNT DRUITT,"5/33-35 Meacher Street, Mount Druitt NSW 2770",687000,2025-01-06,townhouse,3.0,2.0,1.0,,2025-03-18T04:41:32.872331
MOUNT ELLIOT,"22 Mount Elliot Place, Mount Elliot NSW 2250",1750000,2025-02-18,acreage-semi-rural,4.0,3.0,8.0,20200.0,2025-03-18T04:41:32.878426
MOUNT ELLIOT,"59 Toomeys Road, Mount Elliot NSW 2250",3000000,2025-01-07,acreage-semi-rural,7.0,5.0,6.0,6961.0,2025-03-18T04:41:32.878426
MOUNT HUNTER,"11 Peppercorn Avenue, Mount Hunter NSW 2570",983000,2025-03-07,house,3.0,1.0,4.0,1001.0,2025-03-18T04:41:43.227331
MOUNT HUNTER,"266 Calf Farm Road, Mount Hunter NSW 2570",2750000,2025-02-25,house,8.0,5.0,10.0,97700.0,2025-03-18T04:41:43.227331
MOUNT HUTTON,"13 Ryhope Street, Mount Hutton NSW 2290",785000,2025-02-28,house,2.0,2.0,1.0,,2025-03-18T04:41:43.228838
MOUNT HUTTON,"28/4 Langdon Way, Mount Hutton NSW 2290",575000,2025-02-10,townhouse,2.0,1.0,1.0,,2025-03-18T04:41:43.228838
MOUNT HUTTON,"6/212 Warners Bay Road, Mount Hutton NSW 2290",620000,2025-01-14,townhouse,2.0,2.0,1.0,,2025-03-18T04:41:43.228838
MOUNT HUTTON,"7/31 Helen Street, Mount Hutton NSW 2290",610000,2025-01-13,townhouse,2.0,1.0,1.0,131.0,2025-03-18T04:41:43.228838
MOUNT HUTTON,"1/212 Warners Bay Road, Mount Hutton NSW 2290",600000,2025-01-07,house,3.0,2.0,2.0,400.0,2025-03-18T04:41:43.228838
MOUNT IRVINE,"20 Grand View Road, Mount Victoria NSW 2786",560000,2025-03-13,house,2.0,1.0,2.0,476.0,2025-03-18T04:41:43.230379
MOUNT IRVINE,"1 Chatsworth Road, Mount Victoria NSW 2786",340000,2025-02-28,residential land,,,,1167.0,2025-03-18T04:41:43.230379
MOUNT IRVINE,"49 Mount York Road, Mount Victoria NSW 2786",660000,2025-01-13,house,3.0,1.0,2.0,774.0,2025-03-18T04:41:43.230379
MOUNT KEIRA,"20 Balook Street, Mount Keira NSW 2500",925000,2025-02-21,house,3.0,1.0,1.0,563.0,2025-03-18T04:41:43.233492
MOUNT KEIRA,"155 Mount Keira Road, Mount Keira NSW 2500",1330000,2025-01-31,house,4.0,2.0,3.0,986.0,2025-03-18T04:41:43.233492
MOUNT KEIRA,"13 Morandoo Avenue, Mount Keira NSW 2500",940000,2025-01-23,house,3.0,1.0,1.0,556.0,2025-03-18T04:41:43.233492
MOUNT KEMBLA,"358 Cordeaux Road, Mount Kembla NSW 2526",1021000,2025-02-12,house,4.0,1.0,1.0,1301.0,2025-03-18T04:41:49.234685
MOUNT KEMBLA,"206 Cordeaux Road, Mount Kembla NSW 2526",1575000,2025-01-31,house,3.0,3.0,4.0,1556.0,2025-03-18T04:41:49.234685
MOUNT KEMBLA,"17 Benjamin Road, Mount Kembla NSW 2526",1025000,2025-01-30,house,3.0,1.0,5.0,1012.0,2025-03-18T04:41:49.234685
MOUNT KURING-GAI,"15 Nyara Road, Mount Kuring-Gai NSW 2080",1900000,2025-02-15,house,3.0,1.0,1.0,1115.0,2025-03-18T04:41:49.239901
MOUNT KURING-GAI,"721 Pacific Highway, Mount Kuring-Gai NSW 2080",1300000,2025-02-10,house,4.0,3.0,2.0,1393.0,2025-03-18T04:41:49.239901
MOUNT KURING-GAI,"12 Kilmory Place, Mount Kuring-Gai NSW 2080",1695000,2025-01-08,house,5.0,3.0,3.0,929.0,2025-03-18T04:41:49.239901
MOUNT OUSLEY,"37 Jobson Avenue, Mount Ousley NSW 2519",1410000,2025-01-23,house,4.0,2.0,1.0,607.0,2025-03-18T04:42:06.159102
MOUNT PLEASANT,"44 Greenslopes Avenue, Mount Pleasant NSW 2519",1210000,2025-02-18,house,4.0,2.0,2.0,809.0,2025-03-18T04:42:06.164103
MOUNT PLEASANT,"104 New Mount Pleasant Road, Mount Pleasant NSW 2519",1450000,2025-02-07,house,5.0,3.0,2.0,1158.0,2025-03-18T04:42:06.164103
MOUNT SAINT THOMAS,"201 Gladstone Avenue, Mount Saint Thomas NSW 2500",890000,2025-02-14,house,3.0,1.0,1.0,764.0,2025-03-18T04:42:22.479167
MOUNT SAINT THOMAS,"6 Prospect Street, Mount Saint Thomas NSW 2500",1027000,2025-02-05,house,3.0,1.0,1.0,468.0,2025-03-18T04:42:22.479167
MOUNT VERNON,"143 Kerrs Road, Mount Vernon NSW 2178",3800000,2025-03-04,house,3.0,1.0,1.0,25500.0,2025-03-18T04:42:28.183611
MOUNT VIEW,"550 Mount View Road, Mount View NSW 2325",2300000,2025-03-10,lifestyle,5.0,3.0,2.0,42300.0,2025-03-18T04:42:28.187225
MOUNT VINCENT,"207 Sandy Creek Road, Mount Vincent NSW 2323",1700000,2025-03-11,acreage-semi-rural,4.0,1.0,8.0,145300.0,2025-03-18T04:42:28.189738
MOUNT VINCENT,"73 Rodney Road, Mount Vincent NSW 2323",1400000,2025-02-13,lifestyle,6.0,3.0,4.0,102300.0,2025-03-18T04:42:28.189738
MOUNT WARRIGAL,"57 Cuthbert Drive, Mount Warrigal NSW 2528",1235000,2025-03-07,house,4.0,3.0,2.0,,2025-03-18T04:42:34.050833
MOUNT WARRIGAL,"11 Power Drive, Mount Warrigal NSW 2528",1280000,2025-03-05,house,6.0,2.0,2.0,557.0,2025-03-18T04:42:34.050833
MOUNT WARRIGAL,"3 Shipton Crescent, Mount Warrigal NSW 2528",862500,2025-02-25,house,3.0,1.0,3.0,556.0,2025-03-18T04:42:34.050833
MOUNT WARRIGAL,"62 Porter Avenue, Mount Warrigal NSW 2528",865000,2025-02-21,house,3.0,1.0,1.0,595.0,2025-03-18T04:42:34.050833
MOUNT WARRIGAL,"29 Hogan Avenue, Mount Warrigal NSW 2528",1115000,2025-02-14,house,3.0,2.0,2.0,560.0,2025-03-18T04:42:34.050833
MOUNT WARRIGAL,"51 Power Drive, Mount Warrigal NSW 2528",900000,2025-01-09,house,4.0,1.0,2.0,,2025-03-18T04:42:34.050833
MOUNTAIN VIEW,"1448 Summerland Way, Mountain View NSW 2460",820000,2025-02-20,house,4.0,2.0,5.0,64700.0,2025-03-18T04:42:39.080435
MUDGEE,"29 Banjo Paterson Avenue, Mudgee NSW 2850",610000,2025-03-17,house,3.0,2.0,1.0,507.0,2025-03-18T04:42:49.250066
MUDGEE,"79 Merinda Street, Mudgee NSW 2850",190000,2025-03-17,residential land,,,,12100.0,2025-03-18T04:42:49.250066
MUDGEE,"8E Cedar Avenue, Mudgee NSW 2850",555000,2025-03-14,unit,3.0,1.0,1.0,300.0,2025-03-18T04:42:49.250066
MUDGEE,"55 Bellevue Road, Mudgee NSW 2850",750000,2025-03-12,house,4.0,2.0,2.0,656.0,2025-03-18T04:42:49.250066
MUDGEE,"32 Hone Creek Drive, Mudgee NSW 2850",950000,2025-03-11,house,5.0,3.0,3.0,770.0,2025-03-18T04:42:49.250066
MUDGEE,"13 Moore Street, Mudgee NSW 2850",670000,2025-03-10,house,3.0,2.0,1.0,450.0,2025-03-18T04:42:49.250066
MUDGEE,"201/174 Beechworth Road, Mudgee NSW 2850",630000,2025-03-10,other,,,,1699000.0,2025-03-18T04:42:49.250066
MUDGEE,"5 Loy Avenue, Mudgee NSW 2850",2000000,2025-03-07,house,4.0,3.0,2.0,,2025-03-18T04:42:49.250066
MUDGEE,"102 - 104 Denison Street, Mudgee NSW 2850",585000,2025-03-07,house,3.0,1.0,1.0,1012.0,2025-03-18T04:42:49.250066
MUDGEE,"6 Mervyns Lane, Mudgee NSW 2850",309000,2025-03-06,residential land,,,,2395.0,2025-03-18T04:42:49.250066
MUDGEE,"11 Dunphy Crescent, Mudgee NSW 2850",750000,2025-03-06,house,4.0,2.0,3.0,693.0,2025-03-18T04:42:49.250066
MUDGEE,"1685 Wollar Road, Mudgee NSW 2850",850000,2025-03-05,lifestyle,3.0,1.0,,175400.0,2025-03-18T04:42:49.250066
MUDGEE,"78 Bellevue Road, Mudgee NSW 2850",650000,2025-03-04,house,4.0,1.0,1.0,857.0,2025-03-18T04:42:49.250066
MUDGEE,"8 Durack Court, Mudgee NSW 2850",760000,2025-03-04,house,4.0,2.0,2.0,761.0,2025-03-18T04:42:49.250066
MUDGEE,"8A Menah Avenue, Mudgee NSW 2850",587000,2025-03-04,house,2.0,2.0,2.0,382.0,2025-03-18T04:42:49.250066
MUDGEE,"Lot 9, 5 Page Street, Mudgee NSW 2850",470000,2025-03-03,residential land,,,,,2025-03-18T04:42:49.250066
MUDGEE,"1092 Aarons Pass Road, Mudgee NSW 2850",655000,2025-02-28,acreage-semi-rural,1.0,1.0,,2783600.0,2025-03-18T04:42:49.250066
MUDGEE,"5 Chapman Street, Mudgee NSW 2850",375000,2025-02-28,residential land,,,,2063.0,2025-03-18T04:42:49.250066
MUDGEE,"15 Winbourne Street, Mudgee NSW 2850",460000,2025-02-27,house,4.0,1.0,1.0,569.0,2025-03-18T04:42:49.250066
MUDGEE,"4/57a Cox Street, Mudgee NSW 2850",599000,2025-02-27,unit,3.0,2.0,2.0,,2025-03-18T04:42:49.250066
MUDGEE,"17/28 Mortimer Street, Mudgee NSW 2850",690000,2025-02-27,duplex-semi-detached,3.0,2.0,1.0,,2025-03-18T04:42:49.250066
MUDGEE,"26 Macquarie Drive, Mudgee NSW 2850",775000,2025-02-26,house,3.0,2.0,1.0,1224.0,2025-03-18T04:42:49.250066
MUDGEE,"14A Wentworth Avenue, Mudgee NSW 2850",587500,2025-02-26,house,3.0,1.0,2.0,438.0,2025-03-18T04:42:49.250066
MUDGEE,"1/190 Gladstone Street, Mudgee NSW 2850",425000,2025-02-25,unit,2.0,1.0,1.0,,2025-03-18T04:42:49.250066
MUDGEE,"20 Court Street, Mudgee NSW 2850",930000,2025-02-24,house,3.0,1.0,1.0,857.0,2025-03-18T04:42:49.250066
MUDGEE,"5 Webster Street, Mudgee NSW 2850",1770000,2025-02-21,house,5.0,3.0,4.0,2018.0,2025-03-18T04:42:49.250066
MUDGEE,"195 Church Street, Mudgee NSW 2850",1250000,2025-02-21,house,4.0,2.0,2.0,2342.0,2025-03-18T04:42:49.250066
MUDGEE,"4A Dickson Court, Mudgee NSW 2850",635000,2025-02-21,house,3.0,2.0,2.0,741.0,2025-03-18T04:42:49.250066
MUDGEE,"37 Hardy Crescent, Mudgee NSW 2850",675000,2025-02-20,house,4.0,1.0,2.0,814.0,2025-03-18T04:42:49.250066
MUDGEE,"174 Ridge Road, Mudgee NSW 2850",950000,2025-02-19,other,4.0,2.0,2.0,101200.0,2025-03-18T04:42:49.250066
MUDGEE,"Lot 16, (5 Sutherland Grove) Marshfield Estate, Mudgee NSW 2850",235000,2025-02-19,residential land,,,,739.0,2025-03-18T04:42:49.250066
MUDGEE,"49 Bellevue Road, Mudgee NSW 2850",760000,2025-02-17,house,4.0,2.0,2.0,656.0,2025-03-18T04:42:49.250066
MUDGEE,"14 Shearman Street, Mudgee NSW 2850",795000,2025-02-13,house,4.0,2.0,2.0,726.0,2025-03-18T04:42:49.250066
MUDGEE,"5 Pirie Close, Mudgee NSW 2850",845000,2025-02-12,house,4.0,2.0,,999.0,2025-03-18T04:42:49.250066
MUDGEE,"6 & 6a Ray Gooley Drive, Mudgee NSW 2850",1000000,2025-02-11,house,7.0,3.0,3.0,900.0,2025-03-18T04:42:49.250066
MUDGEE,"14 Macquarie Drive, Mudgee NSW 2850",1050000,2025-02-11,house,4.0,2.0,2.0,1208.0,2025-03-18T04:42:49.250066
MUDGEE,"13 Flinders Avenue, Mudgee NSW 2850",995000,2025-02-07,house,4.0,2.0,2.0,747.0,2025-03-18T04:42:49.250066
MUDGEE,"7 Trefusis Avenue, Mudgee NSW 2850",770000,2025-02-06,house,4.0,2.0,2.0,784.0,2025-03-18T04:42:49.250066
MUDGEE,"5386 Wollar Road, Mudgee NSW 2850",680000,2025-02-06,other,,,1.0,1186600.0,2025-03-18T04:42:49.250066
MUDGEE,"Lot 22 (38) Marskell Circuit, Mudgee NSW 2850",205000,2025-02-06,residential land,,,,864.0,2025-03-18T04:42:49.250066
MUDGEE,"16 Oporto Road, Mudgee NSW 2850",720000,2025-02-05,house,3.0,1.0,3.0,816.0,2025-03-18T04:42:49.250066
MUDGEE,"30 Douro Street, Mudgee NSW 2850",799000,2025-02-05,house,3.0,2.0,2.0,1012.0,2025-03-18T04:42:49.250066
MUDGEE,"18 Melton Road, Mudgee NSW 2850",855000,2025-02-04,house,4.0,1.0,2.0,952.0,2025-03-18T04:42:49.250066
MUDGEE,"Lot 12 Page Street, Mudgee NSW 2850",475000,2025-02-04,residential land,,,,5097.0,2025-03-18T04:42:49.250066
MUDGEE,"Lot 19 (44) Marskell Circuit, Mudgee NSW 2850",200000,2025-01-31,residential land,,,,861.0,2025-03-18T04:42:49.250066
MUDGEE,"Lot 28 (26) Marskell Circuit, Mudgee NSW 2850",222000,2025-01-23,residential land,,,,855.0,2025-03-18T04:42:49.250066
MUDGEE,"6 Hardy Crescent, Mudgee NSW 2850",765000,2025-01-23,house,4.0,2.0,2.0,735.0,2025-03-18T04:42:49.250066
MUDGEE,"12 Davis Crescent, Mudgee NSW 2850",850000,2025-01-22,house,4.0,2.0,2.0,866.0,2025-03-18T04:42:49.250066
MUDGEE,"15 Suttor Avenue, Mudgee NSW 2850",820000,2025-01-17,house,4.0,2.0,2.0,840.0,2025-03-18T04:42:49.250066
MUDGEE,"37 Dunphy Cres, Mudgee NSW 2850",630000,2025-01-17,house,3.0,2.0,1.0,353.0,2025-03-18T04:42:49.250066
MUDGEE,"5/28 Mortimer Street, Mudgee NSW 2850",605000,2025-01-16,unit,2.0,2.0,1.0,182.0,2025-03-18T04:42:49.250066
MUDGEE,"24 Hosking Street, Mudgee NSW 2850",720000,2025-01-15,house,3.0,2.0,2.0,524.0,2025-03-18T04:42:49.250066
MUDGEE,"1702 Windeyer Road, Mudgee NSW 2850",415000,2025-01-15,house,4.0,2.0,6.0,12400.0,2025-03-18T04:42:49.250066
MUDGEE,"96 Sorata Lane, Mudgee NSW 2850",700000,2025-01-14,other,,,,1265500.0,2025-03-18T04:42:49.250066
MUDGEE,"63 Prices Lane, Mudgee NSW 2850",820000,2025-01-14,other,4.0,1.0,10.0,239800.0,2025-03-18T04:42:49.250066
MUDGEE,"62 Knox Crescent, Mudgee NSW 2850",695000,2025-01-13,house,3.0,2.0,1.0,544.0,2025-03-18T04:42:49.250066
MUDGEE,"129 Horatio Street, Mudgee NSW 2850",695000,2025-01-10,house,3.0,3.0,1.0,1012.0,2025-03-18T04:42:49.250066
MUDGEE,"2238 Triamble Road, Mudgee NSW 2850",595000,2025-01-09,other,,,,1291900.0,2025-03-18T04:42:49.250066
MUDGEE,"4A Goodlet Lane, Mudgee NSW 2850",675000,2025-01-06,house,4.0,2.0,1.0,699.0,2025-03-18T04:42:49.250066
MULBRING,"774 Leggetts Drive, Mulbring NSW 2323",1670000,2025-02-28,acreage-semi-rural,4.0,2.0,10.0,20200.0,2025-03-18T04:42:53.719207
MULGOA,"34 Winbourne Road, Mulgoa NSW 2745",1900000,2025-03-10,house,4.0,2.0,2.0,4047.0,2025-03-18T04:42:53.720747
MULLION CREEK,"18 Long Point Road, Mullion Creek NSW 2800",965000,2025-02-05,house,4.0,2.0,6.0,10100.0,2025-03-18T04:43:11.268198
MULLUMBIMBY,"54 Main Arm Road, Mullumbimby NSW 2482",1140000,2025-03-05,house,4.0,2.0,1.0,917.0,2025-03-18T04:43:11.272705
MULLUMBIMBY,"19 Garden Avenue, Mullumbimby NSW 2482",950000,2025-01-14,house,3.0,2.0,4.0,855.0,2025-03-18T04:43:11.272705
MULLUMBIMBY,"4 Tyagarah Street, Mullumbimby NSW 2482",2362500,2025-01-09,house,3.0,2.0,2.0,1568.0,2025-03-18T04:43:11.272705
MULLUMBIMBY CREEK,"745 Left Bank Road, Mullumbimby Creek NSW 2482",1390000,2025-01-30,acreage-semi-rural,3.0,2.0,2.0,21200.0,2025-03-18T04:43:11.273705
MULWALA,"35 Romney Street, Mulwala NSW 2647",670000,2025-03-11,house,4.0,2.0,2.0,765.0,2025-03-18T04:43:11.276209
MULWALA,"9 Heather Circuit, Mulwala NSW 2647",605000,2025-02-27,house,3.0,2.0,2.0,565.0,2025-03-18T04:43:11.276209
MULWALA,"78 Inglis Street, Mulwala NSW 2647",510000,2025-02-18,house,4.0,2.0,2.0,722.0,2025-03-18T04:43:11.276209
MULWALA,"39 Hume Street, Mulwala NSW 2647",420000,2025-02-01,house,3.0,1.0,,1012.0,2025-03-18T04:43:11.276209
MURRAYS BEACH,"14 Bentwing Parade, Murrays Beach NSW 2281",1120000,2025-03-10,house,4.0,2.0,2.0,867.0,2025-03-18T04:43:56.759376
MURRAYS BEACH,"29 Lake Forest Drive, Murrays Beach NSW 2281",1180000,2025-02-28,house,4.0,2.0,2.0,649.0,2025-03-18T04:43:56.759376
MURRAYS BEACH,"17 Grey Gum Trail, Murrays Beach NSW 2281",1250000,2025-02-27,house,4.0,2.0,2.0,563.0,2025-03-18T04:43:56.759376
MURRINGO,"2200 Murringo Road, Murringo NSW 2586",350000,2025-01-22,residential land,,,,44200.0,2025-03-18T04:44:01.660217
MURRUMBATEMAN,"21 Marquess Place, Murrumbateman NSW 2582",1300000,2025-02-24,house,4.0,2.0,2.0,,2025-03-18T04:44:01.663277
MURRUMBATEMAN,"""Potts Hill"" 2175 Dog Trap Road, Murrumbateman NSW 2582",1800000,2025-02-05,acreage-semi-rural,4.0,2.0,3.0,534200.0,2025-03-18T04:44:01.663277
MURWILLUMBAH,"11 Somerville Circuit, Murwillumbah NSW 2484",1295000,2025-03-17,house,5.0,3.0,2.0,833.0,2025-03-18T04:44:08.023869
MURWILLUMBAH,"60A Rous River Way, Murwillumbah NSW 2484",1145000,2025-02-28,house,4.0,2.0,2.0,762.0,2025-03-18T04:44:08.023869
MURWILLUMBAH,"121 Wollumbin Street, Murwillumbah NSW 2484",925000,2025-02-25,house,3.0,1.0,1.0,441.0,2025-03-18T04:44:08.023869
MUSWELLBROOK,"60 Ironbark Road, Muswellbrook NSW 2333",735000,2025-03-14,house,4.0,2.0,4.0,907.0,2025-03-18T04:44:17.611640
MUSWELLBROOK,"2/41A Brentwood Street, Muswellbrook NSW 2333",315000,2025-03-14,unit,3.0,1.0,1.0,,2025-03-18T04:44:17.611640
MUSWELLBROOK,"10 Mussel Street, Muswellbrook NSW 2333",590000,2025-03-12,house,4.0,2.0,2.0,648.0,2025-03-18T04:44:17.611640
MUSWELLBROOK,"2/43 Dixon Circuit, Muswellbrook NSW 2333",545000,2025-03-10,house,4.0,2.0,2.0,575.0,2025-03-18T04:44:17.611640
MUSWELLBROOK,"16 Lou Fisher Place, Muswellbrook NSW 2333",450000,2025-03-10,house,2.0,1.0,1.0,817.0,2025-03-18T04:44:17.611640
